"post_id","keyword","message","post_date","is_question","label"
52151498,"làm sao","Hỏi vầy khó cho người trả lời quá, vào xem test tiếc này kia vừa ý xong mua - tất nhiên giá cả phù hợp, chứ kẹt phím do người dùng chứ (hoặc xui nữa là máy bị từ trong hãng) chứ làm sao biết chỗ này kia bán có bị kẹt phím :D :D","2018-09-03 13:13:45.000",0,"no"
52152214,"cho em hỏi","Các bác cho em hỏi giờ hack game android thì dùng phần mềm nào hay nhất nhỉ?","2018-09-03 15:20:01.000",1,"yes"
52152485,"làm sao","[B][URL='https://www.vietmatic.com/2017/05/o-dien-sac-usb-am-tuong-3-4-6-port.html']Cốc sạc USB âm tường[/URL][/B] hay còn gọi là trạm sạc USB, ổ cắm sạc USB âm tường là thiết bị không còn mới đối với căn phòng/ văn phòng hiện đại. Vấn đề phát sinh là Trên thị trường có rất nhiều loại Ổ cắm sạc USB âm tường với các mức giá khác nhau, làm sao để lựa chọn được một Cốc sạc giá hợp lý nhưng vẫn đảm bảo ""đúng chuẩn"", an toàn với thiết bị cần sạc như Điện thoại, máy tính bảng, cục sạc dự phòng, ...

[URL='http://farm2.staticflickr.com/1880/42639996490_7807e9191f_b.jpg'][IMG]https://farm2.staticflickr.com/1880/42639996490_7807e9191f_b.jpg[/IMG][/URL]
Cốc sạc USB âm tường 6 lỗ

Dưới đây là một số gợi ý để lựa chọn được một thiết bị sạc đúng chuẩn:
[B]1. Điện áp ra đạt chuẩn 5V, có chip điều khiển sạc tự động. Dòng điện ra không nhỏ hơn 2.1A.[/B]
Việc này có thể được kiểm tra bằng thiết bị đo hoặc khi bạn cắm điện thoại vào để sạc, cục sạc không quá nóng. Thời gian sạc đầy pin 100% gần bằng cục sạc zin là tốt nhất.

[B]2. Không bị loạn cảm ứng[/B]
Hiện tượng, cảm ứng kém nhạy hoặc không chính xác do nhiễu nguồn khi cắm sạc. Điều này thường xảy ra với các cục sạc giá rẻ, chất lượng kém.

[B]3. Có thể sạc nhiều thiết bị cùng lúc[/B]
Cách kiểm tra, cắm đồng thời các điện thoại/ máy tính bảng khác nhau vào cùng một cốc sạc nhiều lỗ để kiểm tra. Nếu xảy ra hiện tượng loạn cảm ứng hoặc máy sạc được máy không thì không nên tiếp tục sử dụng tránh làm hư hại đến điện thoại, máy tính bảng.

[RIGHT][B][I]Nguồn: [URL='https://www.vietmatic.com/2018/09/lua-chon-coc-sac-usb-am-tuong-dung-chuan.html']Vietmatic.com[/URL][/I][/B][/RIGHT]","2018-09-03 16:06:10.000",0,"no"
52152497,"giúp mình","Máy của mình đang dùng bình thường bỗng dưng bị nhiễu, nhấp nháy như hình...
Ad ơi giúp mình với","2018-09-03 16:08:52.000",1,"yes"
52152620,"cho em hỏi","Ôi trước giờ xài kindle cứ bỏ sách vào đọc, nào ngờ có cả trời mẹo mọt thú vị thế này. o_O
Các bác cho em hỏi giờ Alezaa còn down được epub để convert không ạ, có em đăng ký premium ngay. Em cảm ơn.","2018-09-03 16:32:33.000",1,"yes"
52152758,"giúp mình","Mình đang cần mua một em để đi làm và thỉnh thoảng đưa gia đình đi chơi tuy nhiên thấy 2 xe cũng ko khác nhau nhiều lắm, 3 món mình thấy cần cân nhắc là

1. GLC công suất nhỏ hơn => ít tiêu hao nhiên liệu
2. Đèn thông minh GLC250 : thay thế tốn tiền
3. Bánh xe runflat : Thay tốn kém nhưng ồn khi lái

Anh em da di góp ý giúp mình nhé. Xin chân thành cám ơn","2018-09-03 17:25:08.000",1,"yes"
52152921,"làm sao","Nhà Tam Tinh không thiếu gì cả ! Có chăng làm sao cho thiên hạ lóa mắt thật đã mới chịu","2018-09-03 20:25:17.000",0,"no"
52153551,"làm sao","cái iPad thì làm viền mỏng để làm gì? Làm sao để cầm chắc tay mà không chạm vào màn hình cảm ứng?
Ít nhất vẫn phải để lại viền trên và dưới!","2018-09-04 01:43:16.000",0,"no"
52153688,"làm sao","[B]Thiết kế dốc tầng hầm mang lại sự an toàn và ngăn ngừa tràn nước xuống tầng hầm[/B]

Thiết kế dốc tầng hầm là điều mà các chung cư, gia đình đều làm khi có tầng hầm để xe, điều này mang lại sự an toàn cho con người,và ngăn ngừa nước từ trên đường tràn xuống hầm

Diện tích đất đai là nỗi đau đầu cho các thành phố lớn đặc biệt là Hà Nội , TP Hồ CHí Minh vì vậy mà khi thiết kế nhà mọi người đều tính toán để xây dựng tầng hầm để xe vừa tiết kiệm, vừa giảm diện tích.

Nhưng để đảm bảo được độ an toàn khi điều khiển xe xuống hầm thì đường xuống tầng hầm phải được đảm bảo cho người và xe

[B]Dốc theo tiêu chuẩn và thực tế[/B]

Độ dốc tầng hầm:

Việc đường xuống tầng hầm ở tầng hầm làm sao cho an toàn nhất, theo tiêu chuẩn xây dựng, đường dốc tầng hầm là không quá 15%-20% so với chiều sâu

Chiều cao của tầng hầm:

Chiều cao của tầng hầm được tính từ mép cửa tầng hầm vuông góc với mặt đường dốc phải đảm bảo cho phương tiện di chuyển

MỘt điều nữa là tại vị trí đường xuống tầng hầm thường dễ bị trơn trượt cần phải xử lý vấn đề trơn trượt trước khi đưa vào sử dụng nhằm đảm bảo an toàn cho người và xe

Để đảm bảo độ ma sát an toàn mà đường hầm được thiết kế những rãnh xe như thế này.

[IMG]http://bryepoxy.com/wp-content/uploads/2018/08/tieu-chuan-thiet-ke-doc-tang-ham-2.jpg[/IMG]



Việc chống trơn trượt kết hợp giữa rãnh sẻ và vật liệu hoàn thiện

Dốc của tầng hầm cần được hệ thống rãnh nước cho nước không thể xuống tầng hầm được

Đường hầm không thể nào bố trí gần với đường giao thông, vì như thế không đảm bảo an toàn cho người điều khiển xe khi lên gặp đường gaio thông đột ngột

[B]Tiêu chuẩn thiết kế dốc tầng hầm[/B]

Tiêu chuẩn thiết kế đường dốc tầng hầm  được các kientrucsuvietnam.vn tư vấn tổng hợp giới thiệu tới các bạn, các mẫu nhà cấp 4 đẹp với công năng được tối ưu, diện tích sự dụng tối đa, chuẩn phong thuỷ. Ánh sáng và không khí lưu thông.

Tầng hầm dù là không gian phụ với chức năng chủ yếu là nhà kho, gara để xe nhưng cũng ảnh hưởng ít nhiều đến phong thủy của ngôi nhà. Mỗi không gian thiết kế sẽ có những ảnh hưởng nhất định.

Tùy thuộc vào chiều dài của con dốc để đưa ra độ dốc này bao nhiêu và độ dốc này tối đa là 20% để khỏi phải đi xuống quá gắt. Nếu nhà có chiều sâu dành cho tầng hầm thì thiết kế dốc thoai thoải xuống sẽ nhẹ nhàng hơn. Áp dụng cho nhà phố, biệt thự thì độ cao thông thủy (từ điểm sàn đến trần hay đà) tối thiểu là 2,2m.



[IMG]http://bryepoxy.com/wp-content/uploads/2018/08/tieu-chuan-thiet-ke-duong-doc-tang-ham-1.jpg[/IMG]

Bạn có thể xem thêm tại: [URL]http://www.sonepoxynhaxuong.net/son-epoxy-cho-gara-va-tang-ham.html[/URL]
website: [URL]http://bryepoxy.com/[/URL]","2018-09-04 02:03:55.000",0,"no"
52153955,"làm thế nào","GDVN) - Sự bùng nổ mạnh mẽ của khoa học - công nghệ thời kỳ 4.0 không chỉ thay đổi bộ mặt nền kinh tế toàn cầu, làm thay đổi cuộc sống của con người. Công nghệ đã và đang len lỏi đến mọi tầng lớp, mọi thế hệ trong xã hội bằng nhiều cách khác nhau và biểu hiện rõ rệt nhất ở thế hệ trẻ, những người làm chủ đất nước trong tương lai.

[B]Trẻ em trong xã hội 4.0[/B]

Những ích lợi của công nghệ mang lại thì không thể phủ nhận những thiết bị công nghệ hiện nay rất sinh động và bắt mắt, được các bạn nhỏ yêu thích bởi mỗi đứa trẻ được ví như một nhà khoa học bẩm sinh, luôn tò mò, muốn khám phá những điều mới lạ, ấn tượng.

Trên các thiết bị công nghệ trẻ có thể sử dụng và thao tác nhanh nhẹn, linh hoạt đáp ứng nhu cầu vui chơi, học tập và nhận thức của mình, giúp trẻ có thể lĩnh hội các kiến thức, thông tin trong nhiều lĩnh vực khác nhau, phát triển khả năng sáng tạo qua các trò chơi, phần mềm, phim ảnh…

Tuy vậy, mặt trái của tác động công nghệ thông tin đã khiến hầu hết các bậc phụ huynh cũng như nhà trường đều đang rất quan ngại về việc lạm dụng công nghệ trong đời sống dẫn đến những tác động tiêu cực cho sự phát triển tâm-sinh lý của trẻ như:

Trẻ có khả năng kiểm soát hành vi, ý thức về các yếu tố gây hại và tự bảo vệ bản thân chưa cao, khiến chúng dễ bị lôi cuốn, không biết dừng lại, đến mức chơi quên ăn, thích ngồi máy tính hơn là ra ngoài chơi thể thao.

Điều này mang lại những hậu quả đáng tiếc cho sức khỏe tinh thần và thể chất của trẻ.

[URL='http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh1.jpg'][IMG]http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh1.jpg[/IMG][/URL]
[I]Công nghệ sẽ ảnh hưởng xấu đến trẻ nếu ứng dụng không đúng cách.[/I]
Do thiếu kinh nghiệm nên trẻ chưa có khả năng phân lọc, đánh giá và phân luồng các thông tin bổ ích, có ý nghĩa với mình, dẫn đến việc tiếp nhận thông tin không chọn lọc, học tập những tính xấu.

Xét cho cùng, đây cũng chính là hệ lụy của việc vận dụng chưa đúng cách các tiến bộ khoa học công nghệ vào giáo dục trẻ nhỏ và chưa lồng ghép được nội dung giáo dục vào những hoạt động mà trẻ yêu thích, hứng thú.

Tuy nhiên các nhà giáo dục cũng không thể tước quyền tự do khai thác các sản phẩm công nghệ học tập vui chơi của trẻ.

Thách thức lớn đang đặt ra cho các bậc phụ huynh cũng như các nhà giáo dục hiện thời, làm thế nào để những thiết bị công nghệ trở thành phương tiện học tập và vui chơi hữu ích dành cho trẻ?

[B]Biến thách thức thành cơ hội[/B]

Từ thực tiễn trên, chúng ta cần hành động để biến thách thức thành cơ hội phát triển đột phá cho nền giáo dục Việt Nam trước nguy cơ lạc hậu so với tốc độ phát triển như vũ bão của xã hội 4.0.

Khi đi ngược lại vấn đề, dễ thấy rằng chúng ta đã có được phương tiện, chính là những tiến bộ công nghệ, những chiếc điện thoại thông minh, máy tính hay robot tân tiến. Vậy điều chúng ta còn thiếu là gì?

Đó là một môi trường và một phương pháp đúng đắn,nội dung phù hợp trong mỗi thiết bị để biến những gì trẻ yêu thích thành công cụ giáo dục trẻ trong thời đại 4.0.

Cựu Tổng thống Mỹ Barack Obama từng khuyến khích: ""Đừng chỉ chơi game trên điện thoại, hãy học lập trình ở đó"".

[URL='http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh2.jpg'][IMG]http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh2.jpg[/IMG][/URL]
[I]Cựu Tổng thống Obama khuyến khích giới trẻ học lập trình thay vì chơi game.[/I]
Hay một nhà lập trình uy tín cũng từng phát biểu trên tạp chí Wired rằng:

""[I]Mỗi thế hệ sẽ được làm quen với một giao diện cao cấp hơn. Hướng đến việc mỗi người đều có thể lập trình bởi ngôn ngữ lập trình sẽ dần được sử dụng tự nhiên như ngôn ngữ ngày thường[/I]"".

Hiện nay nhiều quốc gia trên thế giới đã hành động, Vương quốc Anh quyết định đưa lập trình vào dạy trong trường học, các quốc gia như Estonia, Finland, Italy và Singapore cũng sẽ tích hợp việc dạy lập trình vào chương trình giáo dục phổ thông.

Nhưng vấn đề học lập trình cho trẻ nhỏ khác gì lập trình cho người lớn? Đó chính là: chương trình sử dụng robot làm cầu nối để dạy lập trình cho trẻ nhỏ “All-in-one”:

- Đáp ứng niềm yêu thích, tò mò khám phá công nghệ của trẻ
Dạy trẻ làm chủ kiến thức công nghệ, lập trình trong thời đại 4.0

- Bổ sung kiến thức về nhiều môn Khoa học – Xã hội và các kỹ năng mềm thiết yếu

- Tạo môi trường để trẻ phát triển tư duy giải quyết vấn đề và thỏa mãn trí sáng tạo

- Robot – người bạn học lập trình hữu ích cho trẻ nhỏ

Trên cơ sở đó, Công ty Trách nhiệm hữu hạn Phát triển và Phân phối Các sản phẩm Giáo dục Epro đã kết hợp với SK Telecom - Công ty Viễn thông lớn nhất Hàn Quốc cho ra đời chương trình học lập trình cùng với Robot thông minh dành cho trẻ em Việt Nam với mục tiêu mang lại bước chuyển tích cực trong việc giáo dục trẻ từ 3-12 tuổi theo xu hướng 4.0.

[URL='http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh3.jpg'][IMG]http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh3.jpg[/IMG][/URL]
[I]Epro ký kết hợp tác cùng SK Telecom triển khai chương trình học lập trình cùng với Robot thông minh dành cho trẻ em Việt Nam.[/I]
Robot thông minh Albert - chú Robot giáo dục có hỗ trợ smartphone đầu tiên trên thế giới, với nhiều tính năng đặc biệt như: di chuyển, đọc truyện, tương tác và dạy lập trình, dạy Tiếng Anh,…, hứa hẹn trở thành “gia sư tại gia” đồng thời là “người bạn thân thiết” trong quá trình tiếp cận những kiến thức đầu đời của trẻ.

Tận dụng lợi thế về tiến bộ khoa học công nghệ của Robot Albert, Công ty Epro tiếp tục phát triển bộ chương trình học lập trình Robot cho trẻ Mầm non và Tiểu học mang tên E-Robot Coding.

Với nội dung tích hợp đầy đủ các kiến thức lập trình và kỹ năng mềm phù hợp với độ tuổi được khéo léo xây dựng dựa trên các chủ đề về văn hóa đời sống, khoa học - xã hội của người Việt.

Trẻ được hướng dẫn tư duy theo hướng “giải quyết tối ưu vấn đề” bằng cách phân tích, nhận định vấn đề, sáng tạo trong xử lý, gỡ lỗi để đạt được hiệu quả tốt nhất, tiết kiệm nguồn lực nhất, đồng thời rèn luyện kỹ năng thiết yếu mà robot không thể thay thế, cùng lúc đó tạo dựng mối quan hệ mật thiết với con người, sự vật trong đời sống.

Hiện tại, chương trình đã được nhiều trường và đơn vị giáo dục uy tín tại Việt Nam đưa vào giảng dạy như: Hệ thống trường Mầm non STEAMe GARTEN, Trường Mầm Non Việt Hàn Montessori, Hệ thống trường liên cấp Hoa Sen Hà Tĩnh, Hệ thống trung tâm Anh ngữ Apax Leaders,…

[URL='http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh4.jpg'][IMG]http://img.giaoduc.net.vn/w801/Uploaded/2018/edxwpcqdh/2018_08_15/anh4.jpg[/IMG][/URL]
[I]Học sinh Steame Garten học lập trình cùng với Robot thông minh Albert.[/I]
Việc E-Robot Coding nhận được khá nhiều phản hồi tích cực từ phụ huynh, học sinh và giới chuyên môn.

Chính là dấu hiệu đáng mừng cho nỗ lực không ngừng nghỉ trên con đường đưa nền giáo dục Việt Nam dần bắt kịp xu thế toàn cầu và dẫn dắt xã hội đón đầu làn sóng cách mạng công nghiệp 4.0 đang lan rộng trên toàn cầu.

Công ty Trách nhiệm hữu hạn Phát triển và phân phối các sản phẩm giáo dục EPRO là đơn vị hàng đầu cung cấp các giải pháp và chương trình giáo dục ứng dụng công nghệ tiên tiến với các sản phẩm chính tiếng anh cho trẻ mầm non “Touch English”, Tiếng anh cho học sinh tiểu học “E-Smart English!” và Chương trình lập trình Robot cho trẻ em“E- Robot Coding”.","2018-09-04 02:45:00.000",0,"no"
